manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission
2013.0,70000.0,123000.0,4365.0,1999.0,Turbocharged,2660.0,1965.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1635.0,340.0,5.0,Land Rover,Silver,Range Rover Evoque,Automatic
2011.0,105000.0,17800.0,3950.0,1596.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,152.0,5.0,Ford,Blue,Fiesta,Automatic
2013.0,80000.0,49800.0,5230.0,2488.0,Turbo intercooled,3200.0,1850.0,Direct Injection,5.0,174.0,Diesel,Rack and Pinion,Locally Built,1780.0,403.0,4.0,Nissan,White,Navara,Manual
2014.0,117506.0,42800.0,4644.0,1390.0,Turbo supercharged intercooled,2651.0,1778.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1482.0,240.0,4.0,Volkswagen,Black,Jetta,Automatic
2013.0,125000.0,68800.0,5260.0,2494.0,Turbo intercooled,3085.0,1760.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,White,Hilux,Manual
2018.0,35000.0,88800.0,4465.0,1995.0,Aspirated,2665.0,1800.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,Silver,XV,Automatic
2013.0,75000.0,62900.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,Silver,Hilux,Automatic
2017.0,55000.0,223000.0,4656.0,1991.0,Turbo intercooled,2873.0,1890.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1639.0,350.0,5.0,Mercedes-Benz,Black,GLC250,Automatic
2012.0,100000.0,88800.0,4110.0,1598.0,Twin-scroll turbo,2595.0,1789.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1561.0,240.0,5.0,MINI,Silver,Countryman,Automatic
2016.0,115000.0,79800.0,4935.0,2356.0,Aspirated,2775.0,1850.0,Multi-Point Injected,5.0,238.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,225.0,4.0,Honda,Black,Accord,Automatic
2007.0,75000.0,59800.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1750.0,220.0,5.0,Toyota,Silver,Estima,Automatic
2013.0,100000.0,39800.0,4644.0,1390.0,Turbo supercharged intercooled,2651.0,1778.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1482.0,240.0,4.0,Volkswagen,Grey,Jetta,Automatic
2011.0,90000.0,62999.0,4581.0,1796.0,Turbo intercooled,2760.0,1770.0,Direct Injection,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1447.0,310.0,4.0,Mercedes-Benz,White,C250 CGI,Automatic
2013.0,60000.0,93800.0,4110.0,1598.0,Twin-scroll turbo,2595.0,1789.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1561.0,240.0,5.0,MINI,Blue,Countryman,Automatic
2012.0,85000.0,19800.0,4543.0,1597.0,Aspirated,2650.0,1786.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,150.0,4.0,Proton,Blue,Preve,Automatic
2000.0,205000.0,13800.0,4520.0,1948.0,Turbo intercooled,2560.0,1720.0,Multi-Point Injected,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,240.0,5.0,Volvo,Silver,V40,Automatic
2012.0,105000.0,15900.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Silver,Viva,Automatic
1999.0,180000.0,5500.0,3365.0,847.0,Aspirated,2280.0,1405.0,Multi-Point Injected,5.0,50.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1170.0,74.0,5.0,Perodua,White,Kancil,Automatic
2012.0,155000.0,73800.0,4648.0,1997.0,Twin-scroll turbo,2810.0,1881.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1675.0,270.0,5.0,BMW,Brown,X3,Automatic
2012.0,100000.0,42900.0,4350.0,1998.0,Aspirated,2630.0,1800.0,Multi-Point Injected,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1695.0,197.0,5.0,Kia,Orange,Sportage,Automatic
2015.0,80000.0,77800.0,4590.0,2354.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,190.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,222.0,5.0,Honda,White,CR-V,Automatic
2015.0,65000.0,23800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,White,Iriz,Automatic
2013.0,85000.0,66800.0,4825.0,2494.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,181.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,231.0,4.0,Toyota,Silver,Camry,Automatic
2010.0,90000.0,19990.0,4610.0,1997.0,Aspirated,2700.0,1695.0,Multi-Point Injected,5.0,133.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1510.0,191.0,4.0,Nissan,Gold,Sylphy,Automatic
2012.0,80000.0,88799.0,4110.0,1598.0,Twin-scroll turbo,2595.0,1789.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1561.0,240.0,5.0,MINI,Silver,Countryman,Automatic
2012.0,100000.0,79800.0,4868.0,1796.0,Turbo intercooled,2874.0,2071.0,Direct Injection,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1471.0,310.0,4.0,Mercedes-Benz,White,E250 CGI,Automatic
2008.0,195000.0,27800.0,4300.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1460.0,141.0,4.0,Toyota,Silver,Vios,Automatic
2016.0,165000.0,225000.0,5238.0,1998.0,Twin-scroll turbo,3210.0,1902.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1467.0,400.0,4.0,BMW,Gold,730Li,Automatic
2010.0,115000.0,51800.0,4627.0,1999.0,Turbocharged,2774.0,1891.0,Direct Injection,5.0,205.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.0,300.0,5.0,Volvo,Gold,XC60,Automatic
2014.0,95000.0,41800.0,4560.0,1591.0,Aspirated,2700.0,1780.0,Multi-Point Injected,5.0,130.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,157.0,4.0,Kia,White,Cerato,Automatic
2005.0,130000.0,18500.0,4830.0,1998.0,Aspirated,2740.0,1820.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1455.0,186.0,4.0,Honda,Black,Accord,Automatic
2015.0,65000.0,34800.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1570.0,136.0,5.0,Perodua,Red,Myvi,Automatic
2007.0,95000.0,21800.0,4488.0,1798.0,Aspirated,2640.0,1840.0,Multi-Point Injected,5.0,131.0,Petrol - Unleaded (ULP),Hydraulic Power,Official Import,1454.0,165.0,4.0,Ford,Black,Focus,Automatic
2010.0,90000.0,76800.0,4865.0,3456.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,280.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,344.0,5.0,Toyota,White,Alphard,Automatic
2011.0,60000.0,42999.0,4320.0,1798.0,Aspirated,2600.0,1765.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1430.0,142.0,5.0,Lexus,Blue,CT200h,Automatic
2016.0,65000.0,36000.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,White,Almera,Automatic
2016.0,115000.0,69990.0,4640.0,1997.0,Aspirated,2705.0,1820.0,Direct Injection,7.0,144.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1715.0,200.0,5.0,Nissan,Brown,X-Trail,Automatic
2017.0,95596.0,83800.0,4630.0,1799.0,Aspirated,2700.0,1799.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1416.0,174.0,4.0,Honda,White,Civic,Automatic
2015.0,70000.0,66900.0,4770.0,1997.0,Aspirated,2860.0,1735.0,Direct Injection,8.0,147.0,Hybrid,Rack and Pinion,Locally Built,1865.0,210.0,5.0,Nissan,Silver,Serena,Automatic
2013.0,90000.0,29800.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,136.0,5.0,Perodua,White,Myvi,Manual
2015.0,35000.0,179800.0,4630.0,1998.0,Twin-scroll turbo,2660.0,1845.0,Direct Injection,5.0,238.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1630.0,350.0,5.0,Lexus,Grey,NX200t,Automatic
2004.0,265000.0,18000.0,4530.0,1598.0,Aspirated,2600.0,1705.0,Multi-Point Injected,5.0,110.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,146.0,4.0,Toyota,Green,Corolla Altis,Automatic
2010.0,115000.0,16900.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2011.0,85000.0,63000.0,4570.0,1799.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1545.0,174.0,5.0,Honda,Grey,Stream,Automatic
2016.0,55000.0,39800.0,4230.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Silver,Alza,Automatic
2017.0,60000.0,32600.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Purple,Alza,Automatic
2019.0,10000.0,243800.0,4686.0,1991.0,Twin-scroll turbo,2840.0,1810.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,370.0,4.0,Mercedes-Benz,Grey,C300,Automatic
2016.0,80000.0,167800.0,4879.0,1991.0,Turbo intercooled,2874.0,1854.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1474.0,350.0,4.0,Mercedes-Benz,White,E250,Automatic
2003.0,155000.0,105000.0,4890.0,4163.0,Turbo intercooled,2850.0,1940.0,Direct Injection,5.0,196.0,Diesel,Rack and Pinion,Parallel Import,1860.0,431.0,5.0,Toyota,Black,Land Cruiser,Automatic
2014.0,40000.0,82900.0,4590.0,1797.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,Silver,Wish,Automatic
2017.0,25000.0,51800.0,4190.0,1496.0,Aspirated,2655.0,1660.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,White,Avanza,Automatic
1997.0,190000.0,10999.0,4879.0,1998.0,Aspirated,2874.0,1854.0,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1474.0,300.0,4.0,Mercedes-Benz,Blue,E200,Automatic
2011.0,140000.0,46800.0,4628.0,1999.0,Turbocharged,2776.0,1865.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1484.0,320.0,4.0,Volvo,Black,S60,Automatic
2005.0,165000.0,4800.0,3365.0,659.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,31.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,49.0,5.0,Perodua,Silver,Kancil,Manual
2011.0,60000.0,119000.0,4415.0,2457.0,Turbo intercooled,2625.0,1795.0,Multi-Point Injected,5.0,300.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1470.0,350.0,5.0,Subaru,Black,Impreza,Automatic
2017.0,65000.0,23800.0,4331.0,1332.0,Aspirated,2465.0,1689.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1491.0,120.0,4.0,Proton,Silver,Saga,Automatic
2013.0,40000.0,69800.0,4590.0,1797.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,Grey,Wish,Automatic
2018.0,30000.0,155000.0,4439.0,1998.0,Twin-scroll turbo,2670.0,1821.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1612.0,280.0,5.0,BMW,Grey,X1,Automatic
2012.0,185000.0,48700.0,4426.0,1984.0,Turbo supercharged intercooled,2604.0,1809.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1703.0,280.0,5.0,Volkswagen,Gold,Tiguan,Automatic
2014.0,75000.0,37800.0,4158.0,1598.0,Aspirated,2538.0,1740.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1557.0,160.0,5.0,Peugeot,White,2008,Automatic
2010.0,90000.0,25900.0,4420.0,1598.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,150.0,5.0,Nissan,Silver,Grand Livina,Automatic
2014.0,105000.0,76800.0,4359.0,1595.0,Turbocharged,2699.0,1786.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1557.0,250.0,5.0,Mercedes-Benz,Grey,B200,Automatic
2011.0,105000.0,24800.0,4530.0,1598.0,Twin-scroll turbo,2727.0,2118.0,Direct Injection,7.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1638.0,240.0,5.0,Peugeot,Silver,5008,Automatic
2005.0,165000.0,34800.0,3626.0,1598.0,Aspirated,2467.0,1688.0,Multi-Point Injected,4.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1416.0,149.0,3.0,MINI,Yellow,Cooper,Automatic
2014.0,60000.0,119800.0,4830.0,2356.0,Aspirated,2900.0,1820.0,Multi-Point Injected,7.0,175.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,225.0,5.0,Honda,White,Odyssey,Automatic
2009.0,90000.0,17800.0,4495.0,1597.0,Aspirated,2535.0,1695.0,Multi-Point Injected,5.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,143.0,4.0,Nissan,Grey,Sentra,Automatic
2003.0,160000.0,8800.0,4930.0,1995.0,Aspirated,2750.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,179.0,4.0,Nissan,Silver,Cefiro,Automatic
1997.0,155000.0,59800.0,5025.0,3239.0,Aspirated,2870.0,1800.0,Multi-Point Injected,5.0,243.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1360.0,316.0,4.0,Jaguar,Black,XJ6,Automatic
2011.0,80000.0,22999.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1435.0,121.0,5.0,Honda,Silver,Insight,Automatic
2006.0,300000.0,13000.0,3490.0,989.0,Aspirated,2360.0,1490.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1430.0,88.0,5.0,Perodua,Blue,Kelisa,Automatic
2020.0,10000.0,195800.0,4526.0,1499.0,Turbo intercooled,2670.0,1800.0,Direct Injection,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,220.0,4.0,BMW,White,218i,Automatic
2016.0,65000.0,106999.0,4329.0,1598.0,Twin-scroll turbo,2690.0,1765.0,Direct Injection,5.0,177.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1440.0,250.0,5.0,BMW,White,120i,Automatic
2010.0,165000.0,30800.0,4420.0,1798.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,174.0,5.0,Nissan,White,Grand Livina,Automatic
2013.0,100000.0,33800.0,4530.0,1591.0,Aspirated,2700.0,1775.0,Multi-Point Injected,5.0,131.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,157.0,4.0,Hyundai,White,Elantra,Automatic
2013.0,75000.0,73800.0,4705.0,2694.0,Aspirated,2750.0,1840.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,White,Fortuner,Automatic
2004.0,175000.0,35800.0,4920.0,2354.0,Aspirated,2900.0,1845.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1790.0,218.0,5.0,Honda,Black,Elysion,Automatic
2020.0,5000.0,95888.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1694.0,300.0,5.0,Proton,Grey,X70,Automatic
2013.0,96000.0,49800.0,4525.0,1798.0,Aspirated,2670.0,1755.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,174.0,4.0,Honda,Purple,Civic,Automatic
1994.0,125000.0,6000.0,4601.090693538827,1587.0,Aspirated,2465.0,1811.421210305572,Multi-Point Injected,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.2348711803477,145.0,4.0,Toyota,Gold,Corolla,Manual
2006.0,210000.0,8000.0,4465.0,1597.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,4.0,Proton,Brown,Waja,Automatic
2019.0,10000.0,126800.0,4580.0,1998.0,Aspirated,2700.0,1795.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1450.0,210.0,4.0,Mazda,Red, 3,Automatic
2013.0,85000.0,47800.0,4450.0,1995.0,Aspirated,2635.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,White,XV,Automatic
2014.0,85000.0,68800.0,4800.0,2488.0,Aspirated,2750.0,1840.0,Direct Injection,5.0,188.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1480.0,250.0,5.0,Mazda, -, 6,Automatic
2011.0,55000.0,39900.0,5295.0,2477.0,Turbo intercooled,3000.0,1800.0,Direct Injection,5.0,136.0,Diesel,Rack and Pinion,Official Import,1779.0,314.0,4.0,Mitsubishi,Brown,Triton,Manual
2005.0,150000.0,36888.0,4695.0,2694.0,Aspirated,2750.0,1540.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1850.0,241.0,5.0,Toyota,Black,Fortuner,Automatic
2019.0,5000.0,479800.0,4922.0,2998.0,Twin-scroll turbo,2975.0,2004.0,Direct Injection,5.0,340.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,450.0,5.0,BMW,White,X5,Automatic
2014.0,50000.0,41800.0,4410.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,141.0,4.0,Toyota,White,Vios,Automatic
2017.0,30000.0,37700.0,4265.0,1373.0,Aspirated,2740.0,1695.0,Multi-Point Injected,6.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,130.0,5.0,Proton,Gold,Ertiga,Automatic
1989.0,105000.0,7800.0,4818.0,2299.0,Aspirated,2854.0,1822.0,Multi-Point Injected,5.0,204.0,Petrol - Leaded,Rack and Pinion,Locally Built,1463.0,245.0,4.0,Mercedes-Benz,Gold,E230,Automatic
2014.0,40000.0,155800.0,4760.0,2693.0,Aspirated,2790.0,1885.0,Multi-Point Injected,5.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1850.0,246.0,5.0,Toyota,Black,Land Cruiser Prado,Automatic
2001.0,125000.0,3600.0,4110.0,1298.0,Aspirated,2380.0,1655.0,Carburettor Single,5.0,75.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1360.0,109.0,5.0,Proton,Brown,Iswara,Manual
2015.0,90000.0,49800.0,4320.0,1496.0,Aspirated,2570.0,1695.0,Direct Injection,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,148.0,4.0,Mazda,White, 2,Automatic
2015.0,55000.0,143000.0,4720.0,1986.0,Aspirated,2660.0,1835.0,Multi-Point Injected,5.0,151.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1690.0,193.0,5.0,Toyota,White,Harrier,Automatic
2009.0,150000.0,43900.0,5255.0,2494.0,Turbocharged,3085.0,1835.0,Direct Injection,5.0,102.0,Diesel,Rack and Pinion,Locally Built,1810.0,260.0,4.0,Toyota,Silver,Hilux,Manual
2017.0,75000.0,24800.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,5.0,Perodua,Blue,Axia,Automatic
2012.0,130788.0,30888.0,3775.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,136.0,5.0,Perodua,Yellow,Myvi,Automatic
2014.0,115000.0,66800.0,4324.0,1598.0,Twin-scroll turbo,2690.0,1765.0,Direct Injection,5.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1421.0,250.0,5.0,BMW,Red,118i,Automatic
2012.0,145000.0,33800.0,4480.0,1798.0,Aspirated,2700.0,1745.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1490.0,142.0,5.0,Toyota,Purple,Prius,Automatic
2016.0,60000.0,149900.0,4253.0,1998.0,Twin-scroll turbo,2670.0,1800.0,Direct Injection,5.0,194.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1441.0,280.0,5.0,MINI,White,Clubman,Automatic
2010.0,120000.0,16800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Silver,Persona,Automatic
2017.0,90000.0,60900.0,3989.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1668.0,145.0,5.0,Honda,White,Jazz,Automatic
2012.0,100000.0,19800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,White,Persona,Automatic
2018.0,55000.0,82800.0,5280.0,2442.0,Turbo intercooled,3000.0,1815.0,Direct Injection,5.0,181.0,Diesel,Rack and Pinion,Official Import,1780.0,430.0,4.0,Mitsubishi,Grey,Triton,Automatic
2008.0,115000.0,9800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Black,Viva,Automatic
2017.0,57500.0,96800.0,5280.0,2442.0,Turbo intercooled,3000.0,1815.0,Direct Injection,5.0,181.0,Diesel,Rack and Pinion,Official Import,1780.0,430.0,4.0,Mitsubishi,Grey,Triton,Automatic
2012.0,89000.0,31800.0,4358.0,1999.0,Aspirated,2648.0,1824.0,Direct Injection,5.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1466.0,202.0,5.0,Ford,White,Focus,Automatic
2013.0,95000.0,64800.0,4454.0,1997.0,Twin-scroll turbo,2760.0,1798.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,270.0,5.0,BMW,Grey,X1,Automatic
2012.0,90000.0,65800.0,4825.0,2494.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,181.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,231.0,4.0,Toyota,White,Camry,Automatic
2014.0,75000.0,55500.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,Silver,Ranger,Manual
2012.0,95000.0,24800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,White,Prius C,Automatic
2006.0,170000.0,62800.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1750.0,220.0,5.0,Toyota,White,Estima,Automatic
2013.0,95000.0,24900.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,Silver,Almera,Automatic
2020.0,5000.0,269888.0,4761.0,1969.0,Turbo supercharged intercooled,2872.0,1850.0,Direct Injection,5.0,324.0,Hybrid,Rack and Pinion,Locally Built,1431.0,640.0,4.0,Volvo,Red,S60,Automatic
2012.0,10000.0,42800.0,4080.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,124.0,Hybrid,Rack and Pinion,Official Import,1395.0,174.0,3.0,Honda,Black,CR-Z,Manual
2016.0,95000.0,52800.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,Grey,City,Automatic
2012.0,95000.0,18800.0,3950.0,1596.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,152.0,5.0,Ford,Grey,Fiesta,Automatic
2018.0,80000.0,186800.0,4886.0,1997.0,Twin-scroll turbo,2933.0,1938.0,Direct Injection,5.0,245.0,Hybrid,Rack and Pinion,Locally Built,1762.0,350.0,5.0,BMW,Blue,X5,Automatic
